QGC WPL 110
0	0	0	16	0.000000	0.000000	0.000000	0.000000	-22.498400	-44.082546	375.410004	1
1	0	3	22	0.000000	0.000000	0.000000	0.000000	-22.498129	-44.084037	19.850000	1
2	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.498667	-44.082325	99.939995	1
3	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.499188	-44.080470	100.000000	1
4	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.499567	-44.079272	100.000000	1
5	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.500105	-44.078626	100.000000	1
6	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.500790	-44.078248	100.000000	1
7	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.501489	-44.078137	100.000000	1
8	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.502115	-44.078169	100.000000	1
9	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.503033	-44.078326	100.000000	1
10	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.504256	-44.078861	100.000000	1
11	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.505086	-44.079681	100.000000	1
12	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.505639	-44.080044	100.000000	1
13	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.506280	-44.080138	100.000000	1
14	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.506877	-44.080138	100.000000	1
15	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.507372	-44.080075	100.000000	1
16	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.507736	-44.080044	100.000000	1
17	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.508420	-44.080170	100.000000	1
18	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.508988	-44.080706	100.000000	1
19	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.510549	-44.082868	100.000000	1
20	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.511296	-44.084640	100.000000	1
21	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.511459	-44.085265	100.000000	1
22	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.511446	-44.085802	100.000000	1
23	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.511113	-44.086331	100.000000	1
24	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.510739	-44.086559	100.000000	1
25	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.510298	-44.086692	100.000000	1
26	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.509883	-44.086633	100.000000	1
27	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.509611	-44.086398	100.000000	1
28	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.509476	-44.086008	100.000000	1
29	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.509428	-44.085691	100.000000	1
30	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.509462	-44.085302	100.000000	1
31	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.509611	-44.085030	100.000000	1
32	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.509951	-44.084897	100.000000	1
33	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.510352	-44.084897	100.000000	1
34	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.511744	-44.084897	100.000000	1
35	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.512016	-44.084846	100.000000	1
